Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Forest area (% of land area),AG.LND.FRST.ZS,"Korea, Rep.",KOR,66.0377358490566,65.1876425461331,64.0123456790124,63.9407336386845,63.7837817766673,63.6298364283307,63.5492158232192,63.4614397865463,63.3548364929779,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Kuwait,KWT,0.193602696278548,0.272166100147731,0.350729517396184,0.350729517396184,0.350729517396184,0.350729517396184,0.350729517396184,0.350729517396184,0.350729517396184,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Kyrgyz Republic,KGZ,4.35870698644421,4.47497386753373,3.52971845672576,3.48800834202294,3.44629822732013,3.40458811261731,3.36287799791449,3.32116788321168,3.27945776850886,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Lao PDR,LAO,76.4510415538345,71.6030772719887,77.1904703070841,78.0100973516031,78.8297243961222,79.6493514406413,80.4689784851603,81.2886055296794,82.1082325741984,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Latvia,LVA,51.0161425172037,52.1094595972708,53.8881748071979,53.9292588801246,53.953040347831,53.9507951627574,53.9659070063726,53.972338372467,53.9787697385614,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Lebanon,LBN,12.8054740957967,12.8054740957967,13.3822085920317,13.3900289078728,13.397849223714,13.405669539555,13.4134898553962,13.4213101712373,13.4291304870785,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Lesotho,LSO,1.31752305665349,1.38339920948617,1.44927536231884,1.48221343873518,1.51515151515152,1.54808959156785,1.58102766798419,1.61396574440053,1.64690382081686,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Liberia,LBR,51.1731727574751,48.0585548172757,44.9439368770764,44.6324750830565,44.3210132890365,44.0095514950166,43.6980897009967,43.3866279069767,43.0751661129568,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Libya,LBY,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Liechtenstein,LIE,40.625,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Lithuania,LTU,31.0306317804722,32.2271857051691,34.6230554447547,34.6555195749957,34.6874307348254,34.7187873952932,34.7645650438946,34.7964884277733,34.8328586566054,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Luxembourg,LUX,..,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Madagascar,MDG,23.5443821577192,22.3939883756921,21.5857894555835,21.5488273360892,21.5213262403424,21.4936404262633,21.4661395668615,21.4386387074596,21.4111378480578,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Malawi,MWI,41.3237165888842,37.834111158252,34.3338990241833,34.142978362325,33.9520577004667,33.7611370386084,33.5702163767501,33.3792957148918,33.1883750530335,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Malaysia,MYS,68.1053112159489,65.7160249581494,67.3383046720438,67.3815225041851,67.4247462810075,67.4679641131487,67.5111878899711,67.5544057221123,67.5976235542535,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Maldives,MDV,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,..,..,..
